Date,Status,University,County,State
2020-08-02,Actual,0.0,9.0,726.0
2020-08-03,Actual,0.0,9.0,646.5
2020-08-04,Actual,0.6666666666666666,10.333333333333334,700.0
2020-08-05,Actual,0.75,8.75,703.7499999999999
2020-08-06,Actual,0.8000000000000002,11.4,766.4
2020-08-07,Actual,0.6666666666666666,14.666666666666666,839.9999999999999
2020-08-08,Actual,0.5714285714285714,14.285714285714286,865.8571428571429
2020-08-09,Actual,0.5714285714285714,16.142857142857142,907.7142857142857
2020-08-10,Actual,0.7142857142857143,16.142857142857142,920.1428571428571
2020-08-11,Actual,0.5714285714285714,16.571428571428573,926.7142857142857
2020-08-12,Actual,0.4285714285714286,17.0,917.8571428571429
2020-08-13,Actual,0.5714285714285714,16.142857142857142,919.0
2020-08-14,Actual,0.7142857142857143,15.857142857142858,894.5714285714286
2020-08-15,Actual,1.2857142857142858,16.857142857142858,894.5714285714286
2020-08-16,Actual,1.5714285714285716,16.428571428571427,851.5714285714286
2020-08-17,Actual,2.857142857142857,15.857142857142858,840.4285714285714
2020-08-18,Actual,2.7142857142857144,15.14285714285714,837.1428571428571
2020-08-19,Actual,3.285714285714286,14.428571428571429,812.8571428571429
2020-08-20,Actual,4.285714285714286,12.85714285714286,798.8571428571429
2020-08-21,Actual,6.142857142857143,9.428571428571429,796.5714285714287
2020-08-22,Actual,6.142857142857143,10.571428571428571,789.1428571428571
2020-08-23,Actual,7.428571428571429,7.57142857142857,773.1428571428571
2020-08-24,Actual,8.285714285714286,7.7142857142857135,924.8571428571429
2020-08-25,Actual,9.285714285714286,6.714285714285714,923.1428571428571
2020-08-26,Actual,9.857142857142858,8.857142857142858,984.5714285714286
2020-08-27,Actual,9.857142857142858,9.0,1013.5714285714286
2020-08-28,Actual,11.571428571428571,6.142857142857143,981.7142857142857
2020-08-29,Actual,11.428571428571429,5.857142857142857,999.4285714285714
2020-08-30,Actual,10.428571428571429,7.857142857142857,1036.142857142857
2020-08-31,Actual,13.0,4.142857142857143,926.2857142857143
2020-09-01,Actual,15.857142857142858,0.42857142857142855,908.0
2020-09-02,Actual,17.285714285714285,-0.42857142857142855,896.1428571428571
2020-09-03,Actual,22.857142857142858,-5.857142857142857,890.1428571428571
2020-09-04,Actual,20.857142857142858,2.5714285714285716,915.2857142857143
2020-09-05,Actual,24.0,-2.2857142857142856,910.7142857142857
2020-09-06,Actual,25.142857142857146,-1.4285714285714286,903.5714285714286
2020-09-07,Actual,23.142857142857142,1.2857142857142858,861.0
2020-09-08,Actual,25.428571428571423,-0.8571428571428571,816.7142857142856
2020-09-09,Actual,28.42857142857143,-4.571428571428571,795.4285714285714
2020-09-10,Actual,25.28571428571428,1.1428571428571428,743.4285714285714
2020-09-11,Actual,27.28571428571429,3.0,772.7142857142857
2020-09-12,Actual,25.28571428571428,11.571428571428571,763.1428571428571
2020-09-13,Actual,24.714285714285715,11.714285714285714,820.7142857142858
2020-09-14,Actual,25.28571428571428,9.428571428571429,843.2857142857143
2020-09-15,Actual,23.714285714285715,14.571428571428571,883.0000000000001
2020-09-16,Actual,22.428571428571427,20.0,861.0
2020-09-17,Actual,21.0,21.0,872.7142857142857
2020-09-18,Actual,21.0,13.285714285714286,848.2857142857143
2020-09-19,Actual,21.0,10.428571428571429,854.0
2020-09-20,Actual,22.0,9.285714285714286,783.1428571428571
2020-09-21,Actual,21.142857142857142,12.428571428571429,750.2857142857144
2020-09-22,Actual,20.285714285714285,14.0,736.7142857142858
2020-09-23,Actual,23.714285714285715,9.142857142857142,756.8571428571429
2020-09-24,Actual,28.0,5.428571428571429,765.1428571428571
2020-09-25,Actual,26.857142857142858,8.714285714285714,782.142857142857
2020-09-26,Actual,30.142857142857142,12.571428571428573,784.4285714285714
2020-09-27,Actual,31.285714285714285,13.428571428571429,804.5714285714286
2020-09-28,Actual,31.0,16.571428571428573,851.7142857142856
2020-09-29,Actual,30.428571428571427,15.428571428571427,874.1428571428572
2020-09-30,Actual,26.142857142857146,22.428571428571427,906.0
2020-10-01,Actual,22.571428571428573,26.0,942.857142857143
2020-10-02,Actual,21.714285714285715,26.714285714285715,984.8571428571429
2020-10-03,Actual,17.428571428571427,24.571428571428573,1030.857142857143
2020-10-04,Actual,16.428571428571427,24.857142857142858,1058.142857142857
2020-10-05,Actual,18.142857142857142,21.428571428571423,1053.857142857143
2020-10-06,Actual,18.714285714285715,20.714285714285715,1086.2857142857142
2020-10-07,Actual,20.428571428571427,17.0,1135.142857142857
2020-10-08,Actual,23.142857142857142,15.857142857142858,1175.4285714285713
2020-10-09,Actual,26.0,17.571428571428573,1221.142857142857
2020-10-10,Actual,26.571428571428573,16.714285714285715,1292.7142857142858
2020-10-11,Actual,25.857142857142858,19.571428571428573,1359.5714285714287
2020-10-12,Actual,25.857142857142858,20.714285714285715,1464.7142857142858
2020-10-13,Actual,25.28571428571428,23.0,1545.7142857142856
2020-10-14,Actual,25.28571428571428,21.857142857142858,1530.2857142857142
2020-10-15,Actual,21.285714285714285,28.857142857142858,1597.7142857142858
2020-10-16,Actual,18.428571428571427,30.428571428571427,1665.7142857142858
2020-10-17,Actual,18.428571428571427,31.285714285714285,1745.4285714285713
2020-10-18,Actual,19.571428571428573,28.142857142857142,1752.428571428571
2020-10-19,Actual,21.428571428571427,27.142857142857142,1753.0
2020-10-20,Actual,23.285714285714285,25.71428571428572,1745.2857142857142
2020-10-21,Actual,26.428571428571423,22.57142857142857,1826.2857142857144
2020-10-22,Actual,29.571428571428573,25.285714285714285,1950.0
2020-10-23,Actual,31.57142857142857,23.0,1976.5714285714284
2020-10-24,Actual,34.285714285714285,24.0,2009.857142857143
2020-10-25,Actual,32.714285714285715,32.142857142857146,2081.5714285714284
2020-10-26,Actual,34.857142857142854,30.571428571428573,2136.714285714286
2020-10-27,Actual,39.142857142857146,28.999999999999996,2203.285714285714
2020-10-28,Actual,40.0,33.0,2315.0
2020-10-29,Actual,38.142857142857146,40.57142857142857,2419.0
2020-10-30,Predicted,37.20642117710077,44.8868590383786,2544.5741086044854
2020-10-31,Predicted,36.04715306064525,46.944530412183035,2672.025530483323
2020-11-01,Predicted,36.21880331702222,47.09358001428061,2787.4361077330627
2020-11-02,Predicted,37.85846907482145,47.159455233034976,2917.664160103556
2020-11-03,Predicted,40.98922036106913,47.00350573557567,3058.951985385678
2020-11-04,Predicted,45.338785173634335,47.30469407630455,3219.3809149380577
2020-11-05,Predicted,50.84419186101751,48.36426296475348,3401.3410765019107
2020-11-06,Predicted,56.34427378325833,49.85626154173926,3576.8979344064446
2020-11-07,Predicted,62.50428247576472,52.70198894446131,3785.2818470399284
2020-11-08,Predicted,69.6903778608655,56.52810943061833,4009.7971466144404
2020-11-09,Predicted,78.39806270753938,59.032593512660625,4211.049523830537
2020-11-10,Predicted,87.72760299532179,64.9391313027472,4468.041918658942
2020-11-11,Predicted,94.69654288879012,78.81500869467999,4864.877197907735
2020-11-12,Predicted,99.21575264228036,96.6732575699548,5367.731761851729
