Date,Status,University,County,State
2020-08-02,Actual,0.0,9.0,726.0
2020-08-03,Actual,0.0,9.0,646.5
2020-08-04,Actual,0.6666666666666666,10.333333333333334,700.0
2020-08-05,Actual,0.7500000000000001,8.75,703.75
2020-08-06,Actual,0.8,11.4,766.4
2020-08-07,Actual,0.6666666666666666,14.666666666666666,840.0
2020-08-08,Actual,0.5714285714285714,14.285714285714286,865.8571428571429
2020-08-09,Actual,0.5714285714285714,16.142857142857142,907.7142857142857
2020-08-10,Actual,0.7142857142857142,16.142857142857142,920.1428571428571
2020-08-11,Actual,0.5714285714285714,16.571428571428573,926.7142857142857
2020-08-12,Actual,0.42857142857142855,17.0,917.8571428571429
2020-08-13,Actual,0.5714285714285714,16.142857142857142,919.0
2020-08-14,Actual,0.7142857142857142,15.857142857142858,894.5714285714286
2020-08-15,Actual,1.2857142857142858,16.857142857142858,894.5714285714286
2020-08-16,Actual,1.5714285714285714,16.428571428571427,851.5714285714286
2020-08-17,Actual,2.8571428571428568,15.857142857142858,840.4285714285714
2020-08-18,Actual,2.7142857142857144,15.142857142857142,837.1428571428571
2020-08-19,Actual,3.2857142857142856,14.428571428571429,812.8571428571429
2020-08-20,Actual,4.285714285714286,12.857142857142858,798.8571428571429
2020-08-21,Actual,6.142857142857143,9.428571428571429,796.5714285714286
2020-08-22,Actual,6.142857142857143,10.571428571428571,789.1428571428571
2020-08-23,Actual,7.428571428571429,7.571428571428571,773.1428571428571
2020-08-24,Actual,8.285714285714286,7.714285714285714,924.8571428571429
2020-08-25,Actual,9.285714285714286,6.714285714285714,923.1428571428571
2020-08-26,Actual,9.857142857142858,8.857142857142858,984.5714285714286
2020-08-27,Actual,9.857142857142858,9.0,1013.5714285714286
2020-08-28,Actual,11.571428571428571,6.142857142857143,981.7142857142857
2020-08-29,Actual,11.428571428571427,5.857142857142857,999.4285714285714
2020-08-30,Actual,10.428571428571427,7.857142857142857,1036.142857142857
2020-08-31,Actual,13.000000000000002,4.142857142857143,926.2857142857143
2020-09-01,Actual,15.857142857142858,0.42857142857142855,908.0
2020-09-02,Actual,17.285714285714285,-0.42857142857142855,896.1428571428571
2020-09-03,Actual,22.857142857142854,-5.857142857142857,890.1428571428571
2020-09-04,Actual,20.857142857142854,2.5714285714285716,915.2857142857143
2020-09-05,Actual,24.000000000000004,-2.2857142857142856,910.7142857142857
2020-09-06,Actual,25.142857142857142,-1.4285714285714286,903.5714285714286
2020-09-07,Actual,23.142857142857142,1.2857142857142858,861.0
2020-09-08,Actual,25.428571428571427,-0.8571428571428571,816.7142857142857
2020-09-09,Actual,28.428571428571423,-4.571428571428571,795.4285714285714
2020-09-10,Actual,25.285714285714285,1.1428571428571428,743.4285714285714
2020-09-11,Actual,27.285714285714285,3.0,772.7142857142858
2020-09-12,Actual,25.285714285714285,11.571428571428571,763.1428571428571
2020-09-13,Actual,24.714285714285715,11.714285714285714,820.7142857142857
2020-09-14,Actual,25.285714285714285,9.428571428571429,843.2857142857143
2020-09-15,Actual,23.714285714285715,14.571428571428571,883.0
2020-09-16,Actual,22.42857142857143,20.0,861.0
2020-09-17,Actual,21.0,21.0,872.7142857142857
2020-09-18,Actual,21.0,13.285714285714286,848.2857142857143
2020-09-19,Actual,21.0,10.428571428571429,854.0
2020-09-20,Actual,22.000000000000004,9.285714285714286,783.1428571428571
2020-09-21,Actual,21.142857142857142,12.428571428571429,750.2857142857143
2020-09-22,Actual,20.285714285714285,14.0,736.7142857142857
2020-09-23,Actual,23.714285714285715,9.142857142857142,756.8571428571429
2020-09-24,Actual,27.999999999999996,5.428571428571429,765.1428571428571
2020-09-25,Actual,26.857142857142858,8.714285714285714,782.1428571428571
2020-09-26,Actual,30.142857142857142,12.571428571428571,784.4285714285714
2020-09-27,Actual,31.285714285714285,13.428571428571429,804.5714285714286
2020-09-28,Actual,31.0,16.571428571428573,851.7142857142857
2020-09-29,Actual,30.428571428571423,15.428571428571429,874.1428571428571
2020-09-30,Actual,26.142857142857142,22.428571428571427,906.0
2020-10-01,Actual,22.571428571428573,26.0,942.8571428571429
2020-10-02,Actual,21.714285714285715,26.714285714285715,984.8571428571429
2020-10-03,Actual,17.428571428571427,24.571428571428573,1030.857142857143
2020-10-04,Actual,16.428571428571427,24.857142857142858,1058.142857142857
2020-10-05,Actual,18.142857142857142,21.428571428571427,1053.857142857143
2020-10-06,Actual,18.714285714285715,20.714285714285715,1086.2857142857142
2020-10-07,Actual,20.428571428571427,17.0,1135.142857142857
2020-10-08,Actual,23.142857142857142,15.857142857142858,1175.4285714285716
2020-10-09,Actual,26.000000000000004,17.57142857142857,1221.142857142857
2020-10-10,Actual,26.571428571428573,16.714285714285715,1292.7142857142858
2020-10-11,Actual,25.857142857142858,19.571428571428573,1359.5714285714287
2020-10-12,Actual,25.857142857142858,20.714285714285715,1464.7142857142858
2020-10-13,Actual,25.285714285714285,23.0,1545.7142857142858
2020-10-14,Actual,25.285714285714285,21.857142857142858,1530.2857142857142
2020-10-15,Actual,21.28571428571428,28.857142857142858,1597.7142857142858
2020-10-16,Actual,18.428571428571427,30.428571428571427,1665.7142857142858
2020-10-17,Actual,18.428571428571427,31.285714285714285,1745.4285714285713
2020-10-18,Predicted,16.198489257165058,34.46214150481285,1782.2153500041095
2020-10-19,Predicted,15.398879477483835,34.42892135588841,1797.810065343443
2020-10-20,Predicted,14.673854039498853,34.02138878089741,1806.9599447934143
2020-10-21,Predicted,14.128592654962063,32.7102263440032,1785.3840535668592
2020-10-22,Predicted,14.709393215151104,30.296276846289988,1720.100420142373
2020-10-23,Predicted,16.63249148564293,26.21563595144099,1589.6432518845313
2020-10-24,Predicted,19.755275022230443,21.023530208117585,1404.7729697588293
2020-10-25,Predicted,25.197571521800565,14.392172951545161,1176.4879907614736
2020-10-26,Predicted,31.154282634915862,7.900064110418722,974.6151679513046
2020-10-27,Predicted,37.91283889071382,1.7940196879024022,788.5998477643801
2020-10-28,Predicted,43.27136686464384,-1.9671176384058904,686.0933554403393
2020-10-29,Predicted,49.614036620487504,-4.925236654833549,616.351682584799
2020-10-30,Predicted,52.28717410287184,-2.8113810785677282,754.132759143519
2020-10-31,Predicted,52.42242532952737,4.706439058561773,968.6638051352377
