Date,Status,University,County,State
2020-08-02,Actual,0.0,9.0,726.0
2020-08-03,Actual,0.0,9.0,646.5
2020-08-04,Actual,0.6666666666666666,10.333333333333334,700.0
2020-08-05,Actual,0.75,8.75,703.75
2020-08-06,Actual,0.8,11.4,766.4
2020-08-07,Actual,0.6666666666666666,14.666666666666666,839.9999999999999
2020-08-08,Actual,0.5714285714285714,14.285714285714288,865.8571428571429
2020-08-09,Actual,0.5714285714285714,16.142857142857142,907.7142857142857
2020-08-10,Actual,0.7142857142857143,16.142857142857142,920.142857142857
2020-08-11,Actual,0.5714285714285714,16.571428571428573,926.7142857142858
2020-08-12,Actual,0.42857142857142855,17.0,917.8571428571428
2020-08-13,Actual,0.5714285714285714,16.142857142857142,918.9999999999999
2020-08-14,Actual,0.7142857142857143,15.857142857142856,894.5714285714286
2020-08-15,Actual,1.2857142857142858,16.857142857142858,894.5714285714286
2020-08-16,Actual,1.5714285714285714,16.428571428571427,851.5714285714286
2020-08-17,Actual,2.857142857142857,15.857142857142856,840.4285714285713
2020-08-18,Actual,2.7142857142857144,15.142857142857144,837.1428571428571
2020-08-19,Actual,3.2857142857142856,14.428571428571427,812.8571428571429
2020-08-20,Actual,4.285714285714286,12.857142857142858,798.8571428571429
2020-08-21,Actual,6.142857142857143,9.428571428571429,796.5714285714286
2020-08-22,Actual,6.142857142857143,10.571428571428571,789.1428571428571
2020-08-23,Actual,7.42857142857143,7.571428571428572,773.1428571428571
2020-08-24,Actual,8.285714285714286,7.714285714285715,924.857142857143
2020-08-25,Actual,9.285714285714286,6.714285714285714,923.1428571428571
2020-08-26,Actual,9.857142857142858,8.857142857142858,984.5714285714284
2020-08-27,Actual,9.857142857142858,9.0,1013.5714285714286
2020-08-28,Actual,11.571428571428571,6.142857142857143,981.7142857142857
2020-08-29,Actual,11.428571428571429,5.857142857142857,999.4285714285714
2020-08-30,Actual,10.428571428571429,7.857142857142857,1036.142857142857
2020-08-31,Actual,13.0,4.142857142857143,926.2857142857143
2020-09-01,Actual,15.857142857142858,0.4285714285714285,908.0
2020-09-02,Actual,17.285714285714285,-0.4285714285714285,896.1428571428571
2020-09-03,Actual,22.857142857142858,-5.857142857142857,890.1428571428572
2020-09-04,Actual,20.857142857142858,2.5714285714285716,915.2857142857143
2020-09-05,Actual,24.0,-2.2857142857142856,910.7142857142857
2020-09-06,Actual,25.142857142857142,-1.4285714285714286,903.5714285714287
2020-09-07,Actual,23.142857142857142,1.2857142857142858,861.0000000000001
2020-09-08,Actual,25.428571428571427,-0.857142857142857,816.7142857142857
2020-09-09,Actual,28.42857142857143,-4.571428571428571,795.4285714285714
2020-09-10,Actual,25.285714285714285,1.1428571428571428,743.4285714285714
2020-09-11,Actual,27.285714285714285,3.0,772.7142857142857
2020-09-12,Actual,25.285714285714285,11.571428571428571,763.1428571428571
2020-09-13,Actual,24.714285714285715,11.714285714285714,820.7142857142856
2020-09-14,Actual,25.285714285714285,9.428571428571429,843.2857142857143
2020-09-15,Actual,23.714285714285715,14.571428571428571,882.9999999999999
2020-09-16,Actual,22.428571428571427,20.0,861.0000000000001
2020-09-17,Actual,21.0,21.0,872.7142857142857
2020-09-18,Actual,21.0,13.285714285714286,848.2857142857143
2020-09-19,Actual,21.0,10.428571428571429,854.0000000000001
2020-09-20,Actual,22.0,9.285714285714286,783.1428571428571
2020-09-21,Actual,21.142857142857142,12.428571428571429,750.2857142857143
2020-09-22,Actual,20.285714285714285,14.000000000000002,736.7142857142857
2020-09-23,Actual,23.714285714285715,9.142857142857142,756.8571428571429
2020-09-24,Actual,28.0,5.428571428571429,765.1428571428571
2020-09-25,Actual,26.857142857142858,8.714285714285714,782.1428571428571
2020-09-26,Actual,30.142857142857142,12.571428571428571,784.4285714285714
2020-09-27,Actual,31.285714285714285,13.428571428571429,804.5714285714286
2020-09-28,Actual,31.0,16.571428571428573,851.7142857142857
2020-09-29,Actual,30.428571428571427,15.42857142857143,874.1428571428571
2020-09-30,Actual,26.142857142857142,22.428571428571427,906.0
2020-10-01,Actual,22.571428571428573,26.0,942.8571428571429
2020-10-02,Actual,21.714285714285715,26.71428571428572,984.8571428571429
2020-10-03,Actual,17.428571428571427,24.571428571428573,1030.857142857143
2020-10-04,Actual,16.428571428571427,24.857142857142858,1058.142857142857
2020-10-05,Actual,18.142857142857142,21.428571428571427,1053.857142857143
2020-10-06,Actual,18.714285714285715,20.714285714285715,1086.2857142857142
2020-10-07,Actual,20.428571428571427,17.0,1135.142857142857
2020-10-08,Actual,23.142857142857142,15.857142857142856,1175.4285714285713
2020-10-09,Actual,26.0,17.571428571428573,1221.142857142857
2020-10-10,Actual,26.571428571428573,16.714285714285715,1292.7142857142858
2020-10-11,Actual,25.857142857142858,19.571428571428573,1359.5714285714287
2020-10-12,Actual,25.857142857142858,20.714285714285715,1464.7142857142858
2020-10-13,Actual,25.285714285714285,23.0,1545.7142857142858
2020-10-14,Actual,25.285714285714285,21.857142857142858,1530.2857142857142
2020-10-15,Actual,21.285714285714285,28.857142857142854,1597.7142857142858
2020-10-16,Actual,18.428571428571427,30.428571428571427,1665.7142857142856
2020-10-17,Actual,18.428571428571427,31.285714285714285,1745.4285714285713
2020-10-18,Actual,19.571428571428573,28.142857142857142,1752.4285714285713
2020-10-19,Actual,21.428571428571427,27.142857142857142,1753.0
2020-10-20,Actual,23.285714285714285,25.714285714285715,1745.2857142857144
2020-10-21,Actual,26.428571428571427,22.571428571428573,1826.285714285714
2020-10-22,Actual,29.571428571428573,25.285714285714285,1950.0000000000002
2020-10-23,Actual,31.571428571428577,23.0,1976.571428571429
2020-10-24,Actual,34.285714285714285,24.0,2009.857142857143
2020-10-25,Actual,32.714285714285715,32.142857142857146,2081.5714285714284
2020-10-26,Actual,34.857142857142854,30.571428571428573,2136.714285714286
2020-10-27,Actual,39.142857142857146,29.000000000000004,2203.285714285714
2020-10-28,Actual,40.0,33.0,2315.0
2020-10-29,Actual,38.142857142857146,40.57142857142857,2419.0
2020-10-30,Actual,38.142857142857146,48.42857142857143,2510.5714285714284
2020-10-31,Actual,35.285714285714285,48.285714285714285,2617.0
2020-11-01,Actual,37.285714285714285,45.714285714285715,2702.8571428571427
2020-11-02,Actual,33.285714285714285,60.285714285714285,2849.8571428571427
2020-11-03,Actual,34.857142857142854,60.0,2976.8571428571427
2020-11-04,Actual,42.142857142857146,60.42857142857144,3133.4285714285716
2020-11-05,Predicted,42.58751214469059,63.60595692253864,3248.6553169048357
2020-11-06,Predicted,46.20222086831177,66.39262826628396,3384.1330914913497
2020-11-07,Predicted,50.854914398783876,69.6696144890092,3526.3435745022493
2020-11-08,Predicted,55.77898643094229,73.71911216131494,3676.3484577918216
2020-11-09,Predicted,60.25214041282152,78.65096255702903,3825.1287892640685
2020-11-10,Predicted,65.25751976677908,84.60434819892103,3987.5769492534355
2020-11-11,Predicted,70.48270782141329,91.62225183177125,4166.079999503891
2020-11-12,Predicted,75.45521493016766,99.9946787375865,4356.4958682888155
2020-11-13,Predicted,80.47585081188507,109.91564974575967,4560.696669659521
2020-11-14,Predicted,85.69167379586959,121.32678001407336,4774.072691138376
2020-11-15,Predicted,92.95483026242536,134.99868739542478,5003.451255033058
2020-11-16,Predicted,102.31344246741683,150.95308175412904,5240.7013838079465
2020-11-17,Predicted,113.0081967389828,170.5244231046476,5482.9474358299585
2020-11-18,Predicted,127.07914696058825,194.11676318073384,5716.8073630409235
